,0,1,2,3
4198,0.2647208800235717,0.002399819921527656,0.2715471019617009,0.46133219809319975
1964,0.0368704423090359,0.13516797793891122,0.21676249836996622,0.6111990813820866
3692,0.8039317103365647,0.013819772043218874,0.0014976597023762326,0.1807508579178402
4933,0.5345405962675427,0.1891524393355035,0.055885449731906414,0.22042151466504753
3615,0.2053685550166708,0.15444186513134173,0.639402846349156,0.0007867335028314937
3805,0.0025083234213380454,0.29805037154195674,0.4965519357706386,0.20288936926606652
4231,0.022137792915078062,0.5143860628118921,0.461381556038079,0.0020945882349507265
4439,0.5353552469183901,0.09162397829334604,0.3667817985367038,0.006238976251559979
1854,0.11388133372701041,0.31096169417149144,0.5734400567038207,0.0017169153976775103
431,0.19663175923890866,0.0004050928793176607,0.5226406023487876,0.2803225455329861
1082,0.055558748448028765,0.04733353205794471,0.23700937487191776,0.6600983446221088
3648,0.03256930153600907,0.28160773951095086,0.05790936994827012,0.6279135890047699
2716,0.5049222877913152,0.003869871514309265,0.4871602511751774,0.004047589519198082
2716,0.5049222877913152,0.003869871514309265,0.4871602511751774,0.004047589519198082
2107,0.3500385348011768,0.00025669496982950237,0.2622594976069707,0.387445272622023
756,0.024897755805039914,0.04728364150373812,0.0020160819303227874,0.9258025207608992
705,0.4080133543849602,0.20669782304030848,0.05799953345409237,0.3272892891206389
979,0.3388446172691527,0.0017608590849148619,0.10193368918511088,0.5574608344608215
2746,0.12511614796163428,0.6560948948761438,0.030868803980941426,0.18792015318128022
625,0.24612277632631718,0.011589923340171025,0.005724009379746241,0.7365632909537655
51,0.23132049322363288,0.19275810328379245,0.5132780222403084,0.0626433812522664
3577,0.07659307173984013,0.5791352445916546,0.34363358044668757,0.0006381032218178082
406,0.1693026105162824,0.14029256407494084,0.27997379837203057,0.41043102703674617
1154,0.0029608011216451153,0.11690856976356315,0.14214315067567135,0.7379874784391204
2571,0.12013847055884683,0.30523470759777555,0.379295555775672,0.19533126606770576
2571,0.12013847055884683,0.30523470759777555,0.379295555775672,0.19533126606770576
3383,0.3380098501345015,0.029075469035214192,0.4923300730674443,0.14058460776283999
4088,0.008450835809143771,0.6344620318083504,0.03456127953620008,0.3225258528463059
4079,0.6321418057559877,0.004722354920453854,0.15115430665847135,0.2119815326650871
3180,0.12040360137358021,0.08520938849326436,0.7943456249480055,4.1385185149973747e-05
4261,0.4663796026319037,0.4780780799251279,0.001016298785755942,0.05452601865721251
4261,0.4663796026319037,0.4780780799251279,0.001016298785755942,0.05452601865721251
1084,0.24135161157144433,0.08017120977779678,0.2735391237900212,0.4049380548607376
4553,0.043909500863689915,0.16953958595795623,0.7650102596945811,0.021540653483772744
1098,0.5795873982415628,0.1488684588328232,0.2283727120877772,0.043171430837836734
1098,0.5795873982415628,0.1488684588328232,0.2283727120877772,0.043171430837836734
3958,0.3129010041902193,0.5638910080450454,0.030804672834422654,0.09240331493031262
3813,0.01819015986991156,0.16494545343885114,0.3575890918727806,0.45927529481845675
2584,0.017450057699115226,0.2727404275489226,0.17871561089040658,0.5310939038615556
2765,0.6861412638903605,0.009827369255174197,0.3010000458101654,0.003031321044299948
4531,0.11786131697842196,0.01678753748919987,0.6498558614418339,0.21549528409054422
4531,0.11786131697842196,0.01678753748919987,0.6498558614418339,0.21549528409054422
1896,0.01686613460042188,0.6185269025988601,0.019951071052056662,0.3446558917486613
681,0.333343515895692,0.33656127888622395,0.11339099534977544,0.21670420986830854
2768,0.7668118302904504,0.006440529305982502,0.13796585916415707,0.08878178123940983
312,0.017705902148813332,0.04470681717447898,0.891852740880233,0.045734539796474655
2384,0.04422953859726055,0.5283375821910088,0.4254138706524679,0.002019008559262897
3979,0.22316657584481553,0.0011162510489950675,0.4212709242648376,0.35444624884135173
699,0.3389045181528835,0.24500659925655982,4.3978826140272835e-05,0.41604490376441633
4857,0.19898827734156166,0.6290348348154629,0.0014534482689729353,0.17052343957400262
3078,0.08863973674735266,0.627639152218039,0.003058923973576557,0.28066218706103174
3078,0.08863973674735266,0.627639152218039,0.003058923973576557,0.28066218706103174
3944,0.6794402579433834,0.2543577168640382,0.01602975139592452,0.05017227379665395
3056,0.12957083115959342,0.013754184858521102,0.07158569797989936,0.785089286001986
1626,0.0056641683387387495,0.03482791447433874,0.34353879961216094,0.6159691175747616
3330,0.007988243987151688,0.11046209049121603,0.5831693945031539,0.2983802710184783
451,0.027734395450430684,0.433873638800664,0.4890995584456062,0.04929240730329902
2447,0.006727529245501809,0.39041712903175063,0.5333956333223981,0.06945970840034958
2651,0.002435891099272615,0.1366006933881954,0.4800048688296569,0.3809585466828751
2017,0.32240113435511814,0.6517375005873155,0.01392633277485203,0.011935032282714359
3426,0.1529610746281509,0.19166008476856058,0.540448589108244,0.11493025149504468
3069,0.4742942920825647,0.28929520269844267,0.0035840122072937036,0.23282649301169894
845,0.8221747861086698,0.1349368210830628,0.031019440264754422,0.011868952543513027
845,0.8221747861086698,0.1349368210830628,0.031019440264754422,0.011868952543513027
4307,0.10948046890806307,0.6895943544266918,0.19424279800962435,0.006682378655620719
1361,0.3230103733170326,0.09501063620875651,0.030996634990321976,0.550982355483889
4396,0.6062548412715556,0.06386117453226155,0.11815536452770198,0.21172861966848075
4249,0.012455869872284928,0.3789640399728203,0.002729156827829606,0.6058509333270653
2593,0.006073291477310357,0.2282211293448982,0.7167086029946834,0.0489969761831081
4597,0.15562802530948397,0.2246476944270026,0.6020273643386154,0.017696915924897957
4913,0.14709632675906098,0.061355778533042554,0.5904590177119101,0.20108887699598635
2603,0.5837382343221438,0.02086435135613991,0.20292046273210598,0.1924769515896105
2671,0.7861630148922647,0.15946953451412496,0.05132461688568874,0.003042833707921709
667,0.06229817846599924,0.22708030337611912,0.47577603381908135,0.23484548433880031
4197,0.19550471345844167,0.4174552766962593,0.3806884719304884,0.006351537914810619
2884,0.005834728099032602,0.25587959825064954,0.15033781846105737,0.5879478551892606
4049,0.3974849040189548,0.02464925216975751,0.03533281467745244,0.5425330291338353
2601,0.0002610555845118749,0.055677287130381975,0.5480325973281875,0.3960290599569187
795,0.21637660773800838,0.7315554535048147,0.040958167140149285,0.011109771617027645
3531,0.0168738295804172,0.5391461331346808,0.07392917584486515,0.3700508614400367
496,0.002741271978259562,0.1729365583989265,0.017310144363164345,0.8070120252596495
1322,0.008170760479704296,0.40497287799359477,0.0023923028493538223,0.5844640586773471
4541,0.06871706286412434,0.4418542689177795,0.11282216478725704,0.3766065034308391
4541,0.06871706286412434,0.4418542689177795,0.11282216478725704,0.3766065034308391
60,0.6870747862295346,0.12063741417600549,0.1832060894826508,0.009081710111809064
1490,0.34236978234619,0.6186399140026967,0.0051550362726804026,0.03383526737843283
1179,0.18793167643458197,0.045169463198877956,0.5164844653697047,0.25041439499683527
3104,0.6703187168376531,0.2802383447168201,0.01994964960962505,0.029493288835901917
2328,0.30189743829617294,0.20701240895802997,0.183003539733079,0.308086613012718
2365,0.0047809320002051865,0.21593914819833124,0.04287353481467794,0.7364063849867857
2737,0.0034951317476970977,0.24908179329069216,0.3153470246524586,0.43207605030915214
2341,0.11598344257054584,0.34073731388525513,0.4599287031809741,0.08335054036322484
3787,0.09762443222983189,0.029809081866536698,0.2293263478605822,0.6432401380430492
2857,0.028168596356246144,0.09347119642124563,0.49625580725141016,0.3821043999710981
2857,0.028168596356246144,0.09347119642124563,0.49625580725141016,0.3821043999710981
3889,0.11521395487949017,0.8615355639458474,0.0019174752022957386,0.02133300597236664
3477,0.09349309513691423,0.8783332886219389,0.006011301346874654,0.022162314894272186
4533,0.0075066941881372735,0.3412952837573562,0.44788487589962495,0.20331314615488166
4533,0.0075066941881372735,0.3412952837573562,0.44788487589962495,0.20331314615488166
543,0.11430509013014294,0.08612783342851714,0.013206055361766514,0.7863610210795734
1666,0.009592491938525629,0.03432722561208231,0.052675137472410795,0.9034051449769813
1277,0.0032781825001829664,0.4978271493031651,0.05142151542027775,0.4474731527763741
3445,0.16296455908088647,0.7065135273289681,0.0032906724886572858,0.1272312411014881
1883,0.46564436780669993,0.001102034877051484,0.3568088017456947,0.17644479557055393
2083,0.2907581555824664,0.025640704477243113,0.19794675494491307,0.4856543849953775
3707,0.0022542124900501097,0.10033355947160266,0.25909310832752747,0.6383191197108199
1472,0.18455691935159416,0.0925879070375796,0.3201207769168331,0.4027343966939931
4201,0.17121894038717883,0.038180972759476337,0.02226605918084607,0.7683340276724987
2664,0.422590851179146,0.12407761777846998,0.260807663825945,0.19252386721643894
1760,0.7003662884740628,0.00733559387335573,0.049119854474606976,0.2431782631779745
4022,0.00916067296336435,0.17576311841686834,0.47625552372151614,0.33882068489825107
999,0.2578597988378446,0.6663340916323037,0.06274983112279095,0.013056278407060707
2911,0.32252985791196065,0.1234679090406651,0.5537577107685179,0.0002445222788563415
2314,0.07619948322492436,0.0033841803080755404,0.5047709010521859,0.4156454354148141
1710,0.31519570626375026,0.14602606540663782,0.2151283958318563,0.32364983249775564
3869,0.058592969619520055,0.13623029163563893,0.6490018304297442,0.15617490831509676
1491,0.4269101828975361,0.3243963048928971,0.0012474158679376514,0.2474460963416292
651,0.3667771988643882,0.08658503875271754,0.5053257805378261,0.04131198184506832
3781,0.0037991058252640764,0.14013406547215757,0.7436641061051613,0.11240272259741718
1738,0.007890142387658122,0.7008052979565575,0.164802550060851,0.12650200959493327
3676,0.3684150349559305,0.0008022262021088331,0.4176816266146628,0.21310111222729783
4030,0.0056859902500918744,0.10898884131658183,0.08233112581409066,0.8029940426192357
3779,0.2658485837902056,0.42657923208255394,0.2161233407817424,0.09144884334549819
2291,0.013838764218254217,0.03311061439554534,0.7966071803199076,0.15644344106629282
103,0.10987833879932533,0.42474743912077506,0.4651748516478283,0.0001993704320714259
103,0.10987833879932533,0.42474743912077506,0.4651748516478283,0.0001993704320714259
260,0.1429134223920193,0.32837389417256824,0.17505380005760637,0.35365888337780615
260,0.1429134223920193,0.32837389417256824,0.17505380005760637,0.35365888337780615
2561,0.4845853596172854,0.01732551436747506,0.4947844031255292,0.003304722889710418
4883,0.017880950590941067,0.6640209960609035,0.009778062905175277,0.3083199904429802
3072,0.19135438445059919,0.0022990890075789785,0.5436323843644925,0.2627141421773294
2840,0.2183518804782772,0.4231449240087146,0.05172769252749852,0.30677550298550965
2840,0.2183518804782772,0.4231449240087146,0.05172769252749852,0.30677550298550965
3627,0.011898456085991244,0.2502913938834889,0.5669695994325532,0.17084055059796663
2542,0.17098533346322528,0.03154433650673038,0.7956635536437746,0.0018067763862695439
4167,0.381985613812279,0.13292687035557701,0.03349236849289515,0.45159514733924877
1160,0.6500155668455855,0.011154073874281314,0.008080359095011884,0.33075000018512146
3487,0.7892491415249953,0.11059386386924563,0.03606724730664074,0.0640897472991185
2327,0.5439425624508109,0.42785526796737255,0.0034573402201263084,0.02474482936169018
1804,0.051340483827253904,0.7546110302351623,0.19206715821176693,0.0019813277258170095
449,0.24668971041636684,0.07170583186631654,0.009577887289668685,0.6720265704276479
4303,0.05691962454357463,0.7029153052037508,0.006824332851408249,0.2333407374012664
3464,0.29557892498318666,0.2232840659316069,0.10340313316819708,0.37773387591700947
3079,0.46266177956174154,0.4625712757441671,0.002274036903748467,0.07249290779034283
2738,0.1780287795627206,0.07693727460043095,0.7429796149404365,0.0020543308964119833
2085,0.6099469509489893,0.24835199868735022,0.1354700880131662,0.00623096235049412
4593,0.20380595334032708,0.010375999157883268,0.60633979529456,0.17947825220722954
2075,0.004398656842348965,0.12184071270883852,0.3636214261493596,0.510139204299453
3583,0.030789234634596603,0.010072912058643748,0.6910641496798429,0.2680737036269168
487,0.056305825773298616,0.04949350731313674,0.6402397552152088,0.25396091169835583
487,0.056305825773298616,0.04949350731313674,0.6402397552152088,0.25396091169835583
1961,0.003340637255675042,0.680905157414177,0.009322470586824678,0.3064317347433232
1376,0.018161769709765914,0.6868234579062745,0.02062754902025925,0.27438722336370025
84,0.5557521381557191,0.14943017044428683,0.004069713731317044,0.2907479776686771
2946,0.8680017540000976,0.021994914782100944,0.06080499194966857,0.049198339268132836
2969,0.4940163182920124,0.33748272625742926,0.007698987072161123,0.16080196837839714
1120,0.335880284000491,0.0026248749390852784,0.19784050498146635,0.46365433607895734
2970,0.244538969295241,0.30846745475932086,0.1377533642941789,0.3092402116512593
1064,0.19312663344669523,0.7776255037823532,0.01386807531123242,0.015379787459719163
2650,0.7278631324477726,0.0038452117519151563,0.08829409728172197,0.1799975585185903
4620,0.15182577237499376,0.6046836170293576,0.01128575937797662,0.23220485121767198
4576,0.002362257738698657,0.013340538629952223,0.3920302642612985,0.5922669393700506
4178,0.6369144382806142,0.022125758300257772,0.07169291723310944,0.2692668861860186
2203,0.1311832552959298,0.6875624948107943,0.0028347157598168017,0.17841953413345907
2994,0.26345540257854244,0.0022212202491873633,0.2890065228563872,0.44531685431588286
3178,0.0069299635089591196,0.570203669062828,0.2880508765067155,0.13481549092149728
1299,0.3598219124506144,0.24143616040580623,0.3976779407589795,0.0010639863845998722
502,0.48658853514819145,0.005691398163483097,0.49428722749845144,0.013432839189874068
4591,0.00021752409946138599,0.19606147639642008,0.4965594411428732,0.3071615583612453
3606,0.5307618513384705,0.4612765531639956,0.005742959060476035,0.0022186364370579614
3606,0.5307618513384705,0.4612765531639956,0.005742959060476035,0.0022186364370579614
1260,0.01603932573239206,0.15996782260208497,0.29579661907508975,0.5281962325904334
113,0.17491918941155327,0.159401892515337,0.6629581971880134,0.002720720885096239
1855,0.003544247864641227,0.004808146729915274,0.561283758685956,0.4303638467194874
2564,0.5065577834869021,0.4406355364106252,0.04857967468028114,0.004227005422191762
2477,0.02417101164945184,0.8843034288320366,0.08808383942360082,0.0034417200949106996
3054,0.3903658131065932,0.009788541078731828,0.5856066176739633,0.014239028140711677
2389,0.07459397020687307,0.2287120029472024,0.6237122122030255,0.07298181464289917
2442,0.4048095872753732,0.0031312233872445995,0.21879832451392559,0.37326086482345655
4571,0.18390948989861514,0.2519373013119507,0.5349036340376395,0.02924957475179474
7,0.01955929919516628,0.2238571864542197,0.6853655332766361,0.07121798107397788
4375,0.11765061929746284,0.7248474962759066,0.14270511176440112,0.014796772662229432
142,0.4958864063212262,0.05291271542672102,0.0036598087035116128,0.44754106954854117
2413,0.06104835835440113,0.0020228675128097394,0.2586931367046379,0.6782356374281513
3995,0.002273256101384326,0.17380476467236317,0.40236824995450415,0.42155372927174817
2744,0.180957112391892,0.01450694199321552,0.772167573219912,0.032368372394980485
2796,0.187060922188968,0.5450023342025717,0.25659823780207724,0.011338505806383112
3559,0.20496125472863091,0.774253960239235,0.020572804075808734,0.00021198095632532293
4030,0.11217827817544779,0.69210153874225,0.05271891586237407,0.14300126721992817
627,0.004299037741287348,0.5612962476697961,0.005751081238268156,0.4286536333506483
1960,0.5489507278787853,0.0018510622567461815,0.0787161150211505,0.370482094843318
3144,0.5813017846878077,0.007069225080439486,0.025408946350354948,0.38622004388139797
452,0.4168391672498459,0.0006603955599369678,0.040210456016596,0.5422899811736213
4997,0.07620141250169789,0.583129438695542,0.008140670441971002,0.332528478360789
2731,0.003093359610630745,0.6712543377377432,0.019791249012115052,0.305861053639511
2811,0.2292325002872804,0.42891827364092744,0.13516488831575896,0.20668433775603334
3594,0.10869155608264032,0.024727727562457676,0.6320762418771508,0.23450447447775122
1463,0.6051595187286215,0.007670740377567891,0.08002664569928161,0.307143095194529
2326,0.0031889468807300425,0.7834703247103203,0.12073479066997705,0.09260593773897276
2443,0.2354588675594496,0.16684350168446904,0.44224579605165953,0.15545183470442192
380,0.024173073210764884,0.3067462799646705,0.18130612952370578,0.4877745173008588
1104,0.4614816231962863,0.0051534844233011665,0.0037847704769050482,0.5295801219035076
1522,0.06062171920264693,0.10969823060121772,0.825360763314673,0.004319286881462361
4710,0.18999674513720394,0.021215865588308777,0.06079905115317821,0.727988338121309
3183,0.02358835856820939,0.8028932736263494,0.12752904268071005,0.045989325124731244
4019,0.49851346685029,0.14724526111043224,0.18242334288527348,0.17181792915400423
2008,0.004522651794943772,0.02755091878336245,0.8511339006460225,0.11679252877567134
3793,0.12294027691742096,0.011748081274923331,0.18353441124001119,0.6817772305676445
1092,0.03536978611836199,0.2206621701840951,0.0012775926270290783,0.7426904510705139
1563,0.6951866183447862,0.21796470449313904,0.05690797892985972,0.029940698232215023
738,0.5149140547030039,0.253096730123669,0.22560424393634565,0.0063849712369814906
3701,0.17393046147212016,0.0009308561421283383,0.16512510550948434,0.6600135768762672
4519,0.011958632705742944,0.1733148516194445,0.005434978550840705,0.8092915371239718
1124,0.0028401024879200084,0.025625467716362836,0.8709317850877744,0.10060264470794276
2878,0.16104449040414756,0.547134388470427,0.0038923371247488693,0.28792878400067673
4869,0.023211253309189217,0.5133108705861557,0.45113006733603744,0.012347808768617808
1802,0.00025501669759497755,0.1967573803564578,0.30765608703891134,0.49533151590703584
2447,0.16447263871221984,0.5539641396578185,0.26741054915031226,0.014152672479649275
20,0.0475711593052547,0.01125607596984851,0.25617890255263104,0.6849938621722658
1042,0.009271136853824066,0.20401653905658837,0.21342399165935416,0.5732883324302334
4972,0.37014595011413,0.4365524820095837,0.19158717322016092,0.0017143946561254178
1117,0.23150257817458342,0.41389961842594125,0.3454044194732452,0.00919338392623018
2361,0.18504390548233127,0.3926141244940959,0.4218544685588571,0.00048750146471573057
2361,0.18504390548233127,0.3926141244940959,0.4218544685588571,0.00048750146471573057
3662,0.008819989234426003,0.4788967154151329,0.0017483005802893907,0.5105349947701517
796,0.40865423627825037,0.3747564230130285,0.06776936110898517,0.14881997959973597
796,0.40865423627825037,0.3747564230130285,0.06776936110898517,0.14881997959973597
994,0.09113805620145661,0.2967321199611042,0.4766937533195084,0.13543607051793075
1182,0.06430631849223024,0.06939567847321214,0.0023030078435899537,0.8639949951909677
3420,0.2387494956859353,0.3493265757177886,0.4079198930716466,0.004004035524629616
3420,0.2387494956859353,0.3493265757177886,0.4079198930716466,0.004004035524629616
1509,0.5638971214411757,0.21765909763692529,0.20593719101102093,0.012506589910878232
3402,0.0037764692034095884,0.08172191665248946,0.17494759342689467,0.7395540207172062
3402,0.0037764692034095884,0.08172191665248946,0.17494759342689467,0.7395540207172062
4005,0.15980530802172954,0.040657609124794665,0.18044628330588994,0.619090799547586
1562,0.6562725317664304,0.2841242850836115,0.004371919663569626,0.05523126348638844
3242,0.3145669024025604,0.0030741699812429067,0.32749329270369526,0.35486563491250134
1523,0.34173685497541717,0.6333793233920271,0.003955483305721514,0.020928338326834085
3950,0.005323078050667274,0.005534349098070201,0.5899666563958711,0.3991759164553914
1621,0.13074787544057737,0.1595711183409636,0.6011509226430419,0.10853008357541707
3328,0.4135610700657051,0.12455537629525419,0.0064093331069654804,0.45547422053207526
666,0.10484588093299477,0.25554363987715406,0.2909490544798842,0.348661424709967
2983,0.14477897923990157,0.6812552619852597,0.008551358093983724,0.165414400680855
3983,0.0013196845399370376,0.23686964780919903,0.7364036085953415,0.025407059055522315
1496,0.6844956192717775,0.0044380832428877175,0.08548976326811578,0.22557653421721896
2436,0.49985746319684066,0.0004944107067584243,0.10884579344221887,0.3908023326541821
1945,0.0045129501778589706,0.2905683669407245,0.2626071837031029,0.4423114991783137
3615,0.13306031107756724,0.3892545918709332,0.013754835811285037,0.4639302612402146
3058,0.1142083860686835,0.8689299300275074,0.01535009328047739,0.0015115906233316647
1740,0.6938573440112397,0.1251041240575136,0.14997214873262102,0.03106638319862576
3168,0.8260152248265427,0.01580513943799677,0.10761937665397547,0.05056025908148513
4288,0.00336909736498421,0.6251708723272102,0.034718350425375966,0.3367416798824296
1162,0.02018640687116511,0.032071825626883196,0.38707221763100913,0.5606695498709425
2162,0.4008658705891937,0.18021029587365334,0.07039091949751067,0.34853291403964237
245,0.017342536143977866,0.8824064968132719,0.01475817644883845,0.08549279059391178
1651,0.6055494972728067,0.004565551970680251,0.13340953812369213,0.256475412632821
4393,0.33893480189202524,0.024842696048129678,0.2986797925743662,0.3375427094854789
2745,0.07073544975579693,0.001523975951507612,0.5535423141871806,0.37419826010551493
1577,0.021476956586644277,0.4729997810088899,0.3133983707486311,0.19212489165583474
141,0.04082790561438025,0.08577642402367398,0.45566791960351843,0.41772775075842744
885,0.20208990359334872,0.7438811414572682,0.012697201164245978,0.041331753785137135
1906,0.2182849547779011,0.00657633455910687,0.07715485131617919,0.6979838593468128
3581,0.18675027858676882,0.00024391802990158246,0.5214186385179972,0.2915871648653325
768,0.7285159929247096,0.03324093817013797,0.22154343004382082,0.016699638861331526
1774,0.07438068467243751,0.22662865219813058,0.41060930830736436,0.28838135482206756
3671,0.0008673611064447706,0.24238983200273478,0.3667284894020477,0.3900143174887727
725,0.03610789071612482,0.9002411433948878,0.01738252081416483,0.04626844507482253
1376,0.16590492788737596,0.6052630102730558,0.10343008645292157,0.12540197538664666
283,0.013182360718620162,0.8953815869992975,0.07496398334703878,0.016472068935043563
3640,0.10444173340553911,0.015711108101674046,0.8762987059703611,0.003548452522425795
116,0.025824096887292047,0.11065685609522945,0.018013345840086178,0.8455057011773923
3920,0.32385094609889387,0.42982514119151666,0.2441734492710252,0.0021504634385643762
4968,0.02631338723189134,0.1436117804663061,0.0609344095186752,0.7691404227831273
4968,0.02631338723189134,0.1436117804663061,0.0609344095186752,0.7691404227831273
4824,0.3924153032700874,0.48519837308800245,0.1170913186758501,0.005295004966060029
4824,0.3924153032700874,0.48519837308800245,0.1170913186758501,0.005295004966060029
1440,0.5272894847760454,0.12277986957266701,0.17795690705696293,0.17197373859432455
582,0.5682147881997341,0.009392648222262436,0.0785510874179272,0.3438414761600762
4233,0.7881719753671647,0.010877862984702188,0.10556648002220624,0.09538368162592696
1920,0.7162919437079285,0.07005909973633596,0.055981930039269795,0.1576670265164658
4783,0.12053027085416919,0.5098232173474165,0.36903317352706755,0.0006133382713468217
4913,0.7231407970383172,0.016598113500143823,0.11584497329273191,0.14441611616880698
2914,0.06334210511361828,0.08604511806708716,0.2577966555940759,0.5928161212252188
2914,0.06334210511361828,0.08604511806708716,0.2577966555940759,0.5928161212252188
899,0.48031726741244735,0.018962630965943177,0.4861160872088721,0.014604014412737364
2444,0.3561181584711381,0.0010134440489796145,0.3548542131655584,0.28801418431432396
4295,0.2560039603505416,0.004162000600600417,0.30638246830472915,0.4334515707441287
4295,0.2560039603505416,0.004162000600600417,0.30638246830472915,0.4334515707441287
604,0.10050419338243227,0.0011272803887759201,0.4006554919481167,0.49771303428067515
1490,0.6237823672179958,0.04513686019191736,0.328867291404747,0.002213481185339725
100,0.4781427259075308,0.1545968825334143,0.008629149174723611,0.35863124238433125
2480,0.04215053382188929,0.002630473298264702,0.339923682213632,0.6152953106662139
1886,0.059326343762830774,0.22227086354726996,0.07698797285363423,0.641414819836265
3024,0.358530394003655,0.12410433915229366,0.2470562108373606,0.2703090560066907
1298,0.4437188630895384,0.03685675436808674,0.47980612968102876,0.03961825286134602
3675,0.3444511503447621,0.2875385806925341,0.3407712005982806,0.027239068364423295
4795,0.13764122956152405,0.16882291139239608,0.6113985982424264,0.08213726080365354
3087,0.03492101604416969,0.8753106555602468,0.05211313000716043,0.03765519838842336
1043,0.0045308362478607336,0.28793872841830176,0.18599300455485637,0.5215374307789812
4205,0.21355831071080916,0.3111225178383058,0.3439121660015332,0.13140700544935188
96,0.17798077785852526,0.009343697725162766,0.43914976650992843,0.37352575790638354
667,0.9070647880959537,0.024866159138527383,0.0496853123802426,0.018383740385276306
3426,0.48995919589438514,0.37613737085231136,0.006471651833785359,0.12743178141951816
4512,0.11963291522565009,0.41707111048664347,0.0376955193455883,0.42560045494211823
3772,0.10271925451932026,0.00838525128878633,0.5056332412286861,0.38326225296320726
4698,0.21218835793769097,3.561933928479163e-05,0.34706543820341124,0.44071058451961287
3864,0.030022689987790563,0.48376735915800595,0.39228169831027354,0.09392825254392981
2310,0.0007013441653926838,0.4029054793071396,0.5133168325011489,0.08307634402631874
2213,0.0004122578383844544,0.3635044199308346,0.0660101793404689,0.5700731428903121
279,0.32806554573484553,0.002054620478524771,0.4030504345994597,0.2668293991871699
2527,0.36593062443374447,0.05875655138036327,0.569659004857864,0.0056538193280282895
2096,0.0019023538571269175,0.5237559589721782,0.06937993834639244,0.4049617488243024
4902,0.5749218250240147,0.41335326479713036,0.007336489830646883,0.004388420348208036
48,0.30578114118465505,0.4766638141974715,0.0004289105296803205,0.21712613408819315
1296,0.039106072387061534,0.6190943476023583,0.1730620075444692,0.16873757246611115
4026,0.17046367748719174,0.6568187940232904,0.15617367013373656,0.01654385835578141
2111,0.034037992667689095,0.024210088982403864,0.0017894390816065016,0.9399624792683006
3087,0.17873190507924622,0.5248009662667594,0.2937207596915273,0.00274636896246711
3521,0.01451281895045367,0.0028860420694955227,0.27438925665978414,0.7082118823202667
453,0.0026374187395098725,0.6678061955090567,0.08584638820939418,0.24370999754203926
674,0.007302401758085477,0.014166886329302658,0.7854969825040432,0.19303372940856872
674,0.007302401758085477,0.014166886329302658,0.7854969825040432,0.19303372940856872
4882,0.2757690370134465,0.3800813607983341,0.06939027151961819,0.27475933066860125
597,0.44226425668383923,0.13938553026239642,0.006959239718911422,0.4113909733348528
1456,0.1290308998750117,0.6491493090188696,0.02229363797320297,0.1995261531329155
643,0.35241179538575085,0.2860127619676883,0.26971164718428664,0.09186379546227438
4062,0.0021195941456490673,0.5072939532989656,0.09134432891062648,0.3992421236447587
4172,0.0038384600612650023,0.6186477182350365,0.09669893333290905,0.28081488837078944
4317,0.014114089676982368,0.21289081786522834,0.18683793365645057,0.5861571588013387
4714,0.013080288599943092,0.7712270703117518,0.2057289244748973,0.009963716613407917
4714,0.013080288599943092,0.7712270703117518,0.2057289244748973,0.009963716613407917
2659,0.34141263926736426,0.14060585998705222,0.5013277795813105,0.016653721164273154
1091,0.007229936185902529,0.014418010435600594,0.5006108952544941,0.4777411581240027
1732,0.005591669073598343,0.047668739908683956,0.5845727014110123,0.36216688960670546
4394,0.07354393091145386,0.32499274347314805,0.26963572713549633,0.3318275984799018
261,0.22977327388090965,0.09101959308969232,0.02050784713891318,0.658699285890485
261,0.22977327388090965,0.09101959308969232,0.02050784713891318,0.658699285890485
2773,0.408814860354101,0.432030268247828,0.0024680637829088115,0.15668680761516224
1107,0.04137995351458617,0.14727282579819387,0.010364892351371242,0.8009823283358487
99,0.2094667393947109,0.7292769123764011,0.06004937742026601,0.0012069708086220813
1171,0.0021246468074255257,0.3102798363575783,0.2878828090732556,0.39971270776174067
4570,0.32494102919685003,0.00499696225200122,0.004327410836345318,0.6657345977148034
839,0.014381910846667253,0.4013488917379307,0.5677669445179191,0.016502252897482896
2283,0.003898666747615596,0.03213268631577862,0.7795172061289892,0.1844514408076166
3899,0.39794555993604935,0.0014513148587881452,0.3788882712056473,0.2217148539995152
500,0.030360769725134552,0.6881391576235872,0.0065920498601999954,0.2749080227910783
4633,0.010523934747423169,0.3363889766949126,0.05181709964161476,0.6012699889160494
2100,0.4519484107890565,0.0034428990705142487,0.5142002573382388,0.03040843280219048
2353,0.30246552664826737,0.02301648162266921,0.07554368234145054,0.5989743093876129
934,0.039293513144408945,0.8707211575124632,0.029672442728549797,0.06031288661457806
4473,0.12269154119622179,0.48553394154380647,0.11825575063686374,0.27351876662310803
2287,0.06632110361188348,0.013097150591129224,0.4240053019391234,0.4965764438578639
4058,0.7226201502089838,0.01289369263035825,0.2601700377344571,0.004316119426200926
4678,0.1903070952305797,0.1742707900278151,0.14274069699156489,0.4926814177500403
1859,0.15910784082072188,0.3833136523754333,0.08363323250323097,0.37394527430061386
767,0.14037280920473427,0.27593718664875916,0.0034565044829075334,0.580233499663599
2170,0.20763106739796314,0.004328791852119885,0.35749251534284143,0.43054762540707553
290,0.40627869506168274,0.42871186541240136,0.08418661839950332,0.0808228211264125
290,0.40627869506168274,0.42871186541240136,0.08418661839950332,0.0808228211264125
